Model,Augmentations_used,Trial,mse_Dipole_moment,mae_Dipole_moment,r2_Dipole_moment,mse_Isotropic_polarizability,mae_Isotropic_polarizability,r2_Isotropic_polarizability,mse_Highest_occupied_molecular_orbital_energy,mae_Highest_occupied_molecular_orbital_energy,r2_Highest_occupied_molecular_orbital_energy,mse_Lowest_unoccupied_molecular_orbital_energy,mae_Lowest_unoccupied_molecular_orbital_energy,r2_Lowest_unoccupied_molecular_orbital_energy,mse_Gap_between_previous_2,mae_Gap_between_previous_2,r2_Gap_between_previous_2,mse_Electronic_spatial_extent,mae_Electronic_spatial_extent,r2_Electronic_spatial_extent,mse_Zero_point_vibrational_energy,mae_Zero_point_vibrational_energy,r2_Zero_point_vibrational_energy,mse_Internal_energy_at_0K,mae_Internal_energy_at_0K,r2_Internal_energy_at_0K,mse_Internal_energy_at_298.15K,mae_Internal_energy_at_298.15K,r2_Internal_energy_at_298.15K,mse_Enthalpy_at_298.15K,mae_Enthalpy_at_298.15K,r2_Enthalpy_at_298.15K,mse_Free_energy_at_298.15K,mae_Free_energy_at_298.15K,r2_Free_energy_at_298.15K,mse_Heat_capacity_at_298.15K,mae_Heat_capacity_at_298.15K,r2_Heat_capacity_at_298.15K,mse_Atomization_energy_at_0K,mae_Atomization_energy_at_0K,r2_Atomization_energy_at_0K,mse_Atomization_energy_at_298.15K,mae_Atomization_energy_at_298.15K,r2_Atomization_energy_at_298.15K,mse_Atomization_enthalpy_at_298.15K,mae_Atomization_enthalpy_at_298.15K,r2_Atomization_enthalpy_at_298.15K,mse_Atomization_free_energy_at_298.15K,mae_Atomization_free_energy_at_298.15K,r2_Atomization_free_energy_at_298.15K,mse_Rotational_constant_A,mae_Rotational_constant_A,r2_Rotational_constant_A,mse_Rotational_constant_B,mae_Rotational_constant_B,r2_Rotational_constant_B,mse_Rotational_constant_C,mae_Rotational_constant_C,r2_Rotational_constant_C
GCL_VicReg,120,3,1.7086251,1.0650736,-5.69804,146.64516,9.908511,-4.7074575,0.5202086,0.5367525,-37.647976,1.155332,0.889527,-1.5107553,1.3062421,0.9401122,-2.6297867,105764.52,275.5323,-11.079722,0.4407831,0.5298545,0.29142544,3258393.0,1440.7792,-9.741522,3258278.0,1440.7565,-9.741724,3258503.5,1440.798,-9.732603,3258164.5,1440.7383,-9.757844,23.51372,3.721392,-2.4259768,130.09691,9.200982,-0.8196391,131.83142,9.264018,-0.809095,133.36813,9.317207,-0.8027254,111.57956,8.5196295,-0.8544377,10.928343,1.7654614,-405.7928,3.6102698,0.624354,-982.546,3.2589836,0.4561656,-1319.3739
GCL_VicReg,120,4,1.684537,1.0573345,-3.9935813,146.64713,9.911279,-5.0003657,0.513255,0.53341955,-42.125286,1.0527033,0.8494975,-0.6567779,1.2334567,0.91422665,-1.4784201,106104.69,276.7505,-13.440196,0.4207703,0.5151435,0.33265877,3206564.5,1424.3939,-10.28368,3206204.8,1424.3384,-10.292795,3206425.5,1424.3699,-10.284758,3206567.5,1424.4017,-10.290146,24.234291,3.7414975,-2.4855638,129.86238,9.03576,-0.8412937,131.54762,9.096482,-0.8296504,133.07678,9.14839,-0.8229082,111.43351,8.367333,-0.88323134,10.917483,1.7673696,-268.8823,3.583934,0.61648726,-1066.6193,3.2559655,0.4511603,-1962.473
GCL_VicReg,120,5,1.7057997,1.0589471,-3.5105214,149.5092,9.918324,-5.611155,0.51325566,0.5317087,-25.145363,1.1261138,0.87563366,-0.461853,1.259229,0.92213535,-1.1458781,108786.01,279.22028,-19.504093,0.46581423,0.5266022,0.3054726,3126260.8,1422.8748,-9.368901,3125596.8,1422.7256,-9.398613,3125689.2,1422.747,-9.393763,3126167.0,1422.8488,-9.38291,26.338428,3.8561325,-4.268381,135.45367,9.136716,-0.8247204,137.24358,9.198846,-0.81428665,138.853,9.250797,-0.8052852,116.05258,8.458124,-0.86677593,10.923664,1.7692845,-377.3602,3.604091,0.6155132,-1412.6958,3.256663,0.4550065,-1525.7573
GCL_VicReg,120,6,1.617007,1.0383495,-4.6373444,148.68219,9.947174,-6.0132155,0.5301322,0.54362714,-27.371279,1.0821059,0.86372995,-0.76610273,1.2467518,0.92715293,-1.6055086,106352.945,277.26712,-18.41715,0.43708763,0.51358265,0.25031874,3174886.2,1424.3369,-10.697238,3175430.0,1424.4386,-10.660765,3175142.5,1424.3838,-10.676698,3175661.5,1424.4844,-10.66378,24.552063,3.7647686,-2.986303,132.69218,9.180186,-1.0504539,134.434,9.2413845,-1.0367666,136.00087,9.293511,-1.0291312,113.77081,8.50748,-1.0926745,10.978649,1.7644271,-249.10703,3.6035101,0.62109363,-2508.1685,3.264377,0.45647162,-6364.5386
GCL_VicReg,120,7,1.6527346,1.0438681,-4.3268785,144.82205,9.790415,-4.7306943,0.51120204,0.53273255,-30.311,1.1115484,0.8621382,-0.65305614,1.2772529,0.9297929,-1.4454279,105541.6,276.5455,-13.80147,0.44945455,0.5272979,0.32437596,3231577.2,1431.0952,-10.150539,3231401.5,1431.0319,-10.154133,3231429.2,1431.0469,-10.152645,3231684.0,1431.0997,-10.154112,23.773478,3.712333,-2.3961504,130.96988,9.063772,-0.77390265,132.72229,9.125269,-0.763785,134.27953,9.177731,-0.7574009,112.23153,8.389148,-0.8120216,10.911556,1.757582,-270.62698,3.578521,0.6170101,-1042.2814,3.250009,0.45363772,-4728.8076
GCL_VicReg,120,8,1.6221565,1.0400264,-4.1627254,145.91467,9.837365,-4.399119,0.5183661,0.5373734,-39.173244,1.0906302,0.8596769,-0.5837655,1.2774621,0.9273526,-1.3556165,106310.79,274.08942,-11.083142,0.42648837,0.5161407,0.42815885,3189787.8,1426.1586,-10.366324,3189945.8,1426.1967,-10.353553,3189903.2,1426.187,-10.355475,3190050.8,1426.2129,-10.362422,24.166553,3.711764,-2.060118,129.10373,9.026943,-0.5406062,130.79659,9.088125,-0.53154206,132.32188,9.140559,-0.5259797,110.72183,8.354403,-0.5723998,10.865802,1.7558653,-203.87935,3.576213,0.61734635,-583.9402,3.2461755,0.45126292,-1756.1837
GCL_VicReg,120,9,1.7825655,1.0852118,-3.5946403,149.37703,9.974932,-6.0634084,0.5319854,0.546926,-14.797468,1.231518,0.91458625,-0.7365862,1.3128563,0.94473445,-1.6588998,106595.586,276.84204,-17.348814,0.4465487,0.5296473,0.26419294,3201245.5,1435.9381,-13.532015,3201075.0,1435.8868,-13.548145,3201129.0,1435.9095,-13.536155,3201362.5,1435.9536,-13.541459,24.1843,3.7169216,-2.5009997,131.72374,9.147487,-0.93456113,133.47505,9.209907,-0.9232814,135.03603,9.263141,-0.9163754,112.95243,8.467913,-0.9767499,10.899804,1.7531899,-152.39066,3.5828922,0.6182414,-756.7115,3.2450018,0.4524258,-2669.4224
GCL_VicReg,120,10,14993.107,96.2918,-0.0020041983,4409725.5,1651.3047,0.0007911747,2656.8547,40.54935,-0.0011139974,652363.3,635.1792,-4.6294676e-06,571833.8,594.67096,5.738085e-05,7224017400.0,66838.62,0.0002264077,50040.27,175.94505,-0.00029680278,65072034000.0,200631.83,0.00025668362,65073690000.0,200634.45,0.0002566724,65073790000.0,200634.61,0.00025653385,65065590000.0,200622.0,0.00025657113,3931.6016,49.33352,-0.009683931,2276802.2,1187.0068,-0.00088675064,2369488.8,1210.9236,-0.00087495067,2422873.2,1224.4861,-0.00086912327,1725248.2,1033.2948,-0.00095978443,1353.6304,28.792921,-0.0020908704,153844.69,308.4733,-0.000112477865,118859.16,271.13986,-0.00012737661
GCL_VicReg,24,1,1.701906,1.0767615,-14.750646,150.8687,9.986014,-6.9815664,0.55195135,0.54861945,-22.910118,1.4499822,1.0120738,-9.878079,1.6365317,1.0721548,-22.805908,107493.555,278.08887,-17.9029,0.5785021,0.60664934,-1.0538551,3093502.0,1404.111,-38.98005,3093401.0,1404.0891,-38.98703,3093308.0,1404.0526,-39.220955,3093502.0,1404.0817,-39.376698,24.528511,3.7455552,-1.1935099,149.6038,9.824611,-3.5816321,151.86684,9.901338,-3.5950923,153.56422,9.955475,-3.5540864,128.01395,9.086357,-3.6889477,10.792581,1.7586416,-81.18515,3.59492,0.62199,-1870.8959,3.236648,0.45080605,-1794.7206
GCL_VicReg,24,2,20957.127,113.75346,-0.000516445,219006.92,367.70996,-0.0025426485,50.26536,5.5668907,0.010444992,109001.58,259.4728,-2.3305636e-05,113679.42,264.97858,0.0004034425,3408407600.0,45886.13,-5.8855544e-06,2021.4534,35.355766,2.8166494e-05,31101338000.0,138596.38,0.00096178893,31097410000.0,138587.66,0.0009619865,31097640000.0,138588.2,0.00096194464,31107992000.0,138611.23,0.0009616209,645606.75,631.5441,0.00039379168,298792.5,429.8755,0.0006203077,294938.3,427.09738,0.00062265573,300377.28,431.0172,0.0006204339,260453.23,401.34787,0.00061947416,3120.1128,43.941616,0.0022139645,3354.3853,45.606506,0.006347893,4698.5137,53.965775,0.0061257924
GCL_VicReg,24,3,1.6772081,1.0658127,-5.463769,147.63602,9.837792,-4.0682106,0.5001168,0.5199935,-22.258438,1.1978463,0.91018665,-1.2255768,1.3048489,0.94458455,-1.897365,102007.195,270.43,-7.744157,0.48858228,0.5469645,0.22146745,2987779.0,1397.0486,-5.9354653,2987545.0,1396.9742,-5.938021,2987666.8,1397.0206,-5.9356647,2987834.2,1397.0454,-5.937498,23.37732,3.6384726,-1.6498663,137.11491,9.212651,-0.89302534,138.98811,9.277235,-0.8839833,140.63597,9.331543,-0.8785734,117.42326,8.524193,-0.9255051,10.956936,1.7791567,-95.663826,3.5743568,0.6188348,-212.15265,3.239064,0.45489782,-347.8117
GCL_VicReg,24,4,1.6697124,1.0509841,-4.0858026,145.1679,9.841716,-4.152099,0.524745,0.53674746,-8.8804865,1.0474123,0.84541047,-0.58374864,1.2458,0.9127407,-1.0217,106303.07,276.92093,-17.03677,0.42695734,0.5111461,0.3220175,3142323.8,1421.3667,-8.784816,3142219.2,1421.346,-8.783971,3142285.8,1421.3568,-8.78414,3142561.0,1421.4102,-8.785989,25.282928,3.8573039,-2.841263,129.2756,9.0396,-0.77296954,130.98738,9.100199,-0.7623605,132.5195,9.152243,-0.75652736,110.803734,8.368867,-0.80468416,10.852598,1.7504134,-227.49153,3.5463169,0.62401724,-417.76013,3.221322,0.46147075,-709.83563
GCL_VicReg,24,5,1.6376145,1.041908,-3.9176512,143.38007,9.775882,-4.2126284,0.50133276,0.53148437,-18.03577,1.1112655,0.87717825,-0.7238773,1.2690722,0.93853813,-1.4054487,104559.29,274.2187,-12.568792,0.42408273,0.5081268,0.37823078,3145963.8,1424.0331,-9.061871,3145973.8,1424.0254,-9.058103,3145826.2,1424.0098,-9.062281,3146215.5,1424.0746,-9.060233,24.046192,3.7155874,-2.585319,126.79745,8.915359,-0.59362435,128.47792,8.975574,-0.5841562,129.97797,9.027267,-0.5791379,108.64299,8.2493305,-0.6208898,10.925459,1.7597964,-236.978,3.585942,0.6172596,-851.1694,3.2527497,0.4525614,-2062.9553
GCL_VicReg,24,6,1.6274136,1.0366195,-4.4878793,146.86813,9.841035,-4.313529,0.50195605,0.52781236,-23.280315,1.120396,0.87239844,-0.8216585,1.2441945,0.92975616,-1.5327463,108715.65,277.5479,-14.814678,0.4533321,0.5203616,0.3027146,3148419.2,1428.5848,-8.688651,3148343.5,1428.5697,-8.6871805,3148655.2,1428.6188,-8.677085,3148854.0,1428.6586,-8.680746,25.087517,3.7558959,-2.6118991,131.87685,9.040343,-0.7057111,133.62729,9.101876,-0.6964137,135.19574,9.154181,-0.690619,112.930954,8.364631,-0.73148537,10.913964,1.7565225,-253.10806,3.5954378,0.61919427,-777.2571,3.2573144,0.45537454,-2140.117
GCL_VicReg,24,7,1.6340877,1.0452944,-4.909863,145.26431,9.784287,-4.624825,0.5094789,0.5310321,-28.377542,1.1345413,0.8729213,-0.81065047,1.278189,0.9317089,-1.5431082,107042.09,278.1232,-13.27003,0.42097992,0.5124264,0.33958668,3114021.2,1416.1836,-8.263155,3113938.0,1416.1669,-8.262078,3114077.2,1416.1978,-8.255296,3114294.5,1416.2408,-8.257915,24.0126,3.7595828,-2.587747,127.254265,8.980808,-0.7608922,128.92032,9.0409975,-0.750502,130.42763,9.093531,-0.7449614,109.089806,8.308984,-0.79814494,10.943525,1.7742224,-262.36996,3.58578,0.61859196,-2330.0947,3.2635484,0.45469674,-5898.857
GCL_VicReg,24,8,2.9109647,1.3616552,-1.1871783,139.82947,9.763571,-3.6302295,0.6316433,0.5949491,-5.0500307,1.3203669,0.94709873,-1.094418,1.3145746,0.9472758,-1.896319,112018.85,279.81107,-6.9455695,0.48938408,0.5690776,0.19862317,3816748.5,1519.0631,-2.3533747,3816916.2,1519.0912,-2.3527014,3821351.2,1519.8495,-2.3430364,3820876.8,1519.771,-2.3448913,30.174566,4.273469,-1.5862925,130.5096,9.283784,-0.81809986,132.16724,9.344383,-0.8078724,133.78539,9.401159,-0.8028867,111.37223,8.574478,-0.84069777,10.941393,1.8501122,-27.513308,3.6078153,0.63264155,-74.012024,3.2642705,0.46736163,-139.65536
GCL_VicReg,24,9,1.7972736,1.0995771,-6.574412,170.59114,10.542043,-6.9468246,0.88206774,0.7072566,-1.262958,1.4400826,0.9547791,0.11405394,2.705254,1.2469387,0.15590659,105677.336,273.91495,-8.769951,0.50295854,0.554651,0.5129186,3081257.5,1408.804,-9.200818,3082192.5,1408.7728,-9.190183,3082079.0,1408.7706,-9.19138,3082038.5,1408.8175,-9.19532,27.04878,4.008998,-5.9210954,131.7835,9.0066805,-0.45372579,133.56677,9.06682,-0.43864772,135.15666,9.118372,-0.42935586,112.9001,8.342442,-0.50524,10.892595,1.7661711,-272.00024,3.5925674,0.6195985,-956.9019,3.2481055,0.45887697,-1106.4774
GCL_VicReg,24,10,1.6828804,1.0570599,-4.1079965,144.21397,9.803527,-3.7175713,0.51966137,0.53399086,-28.128819,1.0802709,0.85413754,-0.5768885,1.1792758,0.8924275,-1.1742711,107716.67,277.7704,-11.841614,0.41747254,0.50105894,0.4143987,3165893.0,1426.5217,-6.8235917,3165916.8,1426.4902,-6.8287168,3165958.0,1426.4861,-6.8307586,3166099.5,1426.5449,-6.826689,23.973227,3.6623363,-2.1327302,127.21783,8.91236,-0.56673765,128.89064,8.972099,-0.5575779,130.39418,9.022991,-0.5521879,109.05186,8.255646,-0.5964003,10.794284,1.7525665,-152.50514,3.559398,0.6228669,-328.3535,3.2276697,0.4566277,-647.3588
GCL_VicReg,30,1,1.6885867,1.0439924,-3.99148,146.23581,9.836718,-5.084106,0.5055037,0.5271369,-20.912975,1.1338701,0.88691145,-1.387011,1.2858438,0.9411837,-2.1664739,104953.59,275.16843,-11.717205,0.4084371,0.50691533,0.28740284,3098925.5,1413.5348,-9.192819,3098174.8,1413.3729,-9.212584,3098711.5,1413.4901,-9.195915,3098389.8,1413.4144,-9.2150135,22.850012,3.6580367,-2.1821964,124.87529,9.030833,-0.8174446,126.54464,9.092588,-0.8088841,127.999115,9.143895,-0.80140895,106.98359,8.356927,-0.84169686,10.8178835,1.7525014,-107.14179,3.567629,0.61045,-356.8274,3.2462533,0.4510371,-784.9842
GCL_VicReg,30,2,1.6258394,1.0314432,-3.9031668,147.86998,9.836972,-4.276118,0.52508193,0.5285481,-18.630968,1.0250148,0.83883387,-0.3829686,1.2389274,0.9206203,-0.8405245,106772.58,276.27173,-13.972837,0.42280033,0.5135919,0.39882368,2922162.0,1401.219,-6.0981894,2922066.2,1401.1986,-6.097632,2921917.5,1401.1521,-6.0952096,2922175.2,1401.2079,-6.096554,24.417017,3.7148602,-2.5176256,130.13306,9.095598,-0.6604816,131.82292,9.156795,-0.6485418,133.3572,9.2095785,-0.6430558,111.61662,8.41785,-0.6960921,10.912555,1.759371,-178.0915,3.588722,0.6199616,-919.6816,3.2470012,0.45724267,-950.1794
GCL_VicReg,30,3,1.6998134,1.0497063,-3.2770262,149.30911,9.937273,-4.924531,0.5248208,0.53489006,-21.324121,1.0412476,0.84353626,-0.59995216,1.2387134,0.91752696,-1.5676115,106993.734,276.07916,-10.429251,0.41372547,0.50160444,0.39834362,3105648.2,1419.1271,-9.682601,3104976.0,1418.9426,-9.7231045,3105170.5,1418.9982,-9.709348,3105471.5,1419.0648,-9.706727,23.895657,3.6667056,-2.0438726,129.51918,9.065489,-0.724561,131.21156,9.126801,-0.71311206,132.73904,9.179242,-0.70777494,111.17357,8.397277,-0.7666684,11.059816,1.7831566,-193.27797,3.5763097,0.6151115,-466.29562,3.2570207,0.45221078,-1608.4841
GCL_VicReg,30,4,1.6420919,1.030822,-3.3948572,141.90677,9.751523,-3.3506315,0.4940466,0.522411,-19.1265,1.0573893,0.85280746,-0.60014236,1.2428124,0.9238916,-1.3780608,108573.43,278.59833,-11.094461,0.41269836,0.5018984,0.39952135,2941725.2,1391.8915,-4.418335,2941094.2,1391.796,-4.4121976,2941275.2,1391.822,-4.414173,2941822.8,1391.9131,-4.4181585,23.717588,3.7544482,-2.1495848,125.77961,8.958274,-0.58916354,127.43877,9.018689,-0.58018434,128.92348,9.070352,-0.574779,107.779076,8.292775,-0.61629236,10.989977,1.781463,-25.340462,3.5271966,0.610774,-86.22037,3.2204967,0.4474758,-280.52188
GCL_VicReg,30,5,1.6835057,1.042515,-3.0264797,143.47488,9.743603,-3.5765114,0.48202422,0.5144463,-12.750114,1.0189,0.836094,-0.42689943,1.2320532,0.92275107,-1.1826353,103916.414,273.26257,-11.819177,0.40269265,0.50466204,0.4494725,3101628.0,1413.2092,-6.1652746,3101525.0,1413.1884,-6.165001,3101075.2,1413.0933,-6.169311,3101548.0,1413.1908,-6.168003,23.862806,3.7099457,-2.5023625,123.93042,8.941981,-0.4550173,125.541046,9.002388,-0.44572976,126.996796,9.054015,-0.4414472,106.264885,8.274555,-0.4790933,10.907354,1.7547996,-236.29579,3.5796201,0.61127156,-529.29315,3.251773,0.44985953,-1411.4196
GCL_VicReg,30,6,1.6667358,1.0421617,-3.2589526,145.86372,9.786767,-3.693347,0.5131406,0.52920914,-19.741364,1.0990851,0.86668175,-0.65376,1.2178895,0.9164785,-1.2515624,105031.05,273.93054,-11.692734,0.42187202,0.5035752,0.40327802,3018073.8,1418.1881,-5.669315,3017996.2,1418.1716,-5.6688094,3017792.2,1418.1395,-5.6715884,3017993.8,1418.1815,-5.6727786,23.63175,3.6813517,-2.052426,126.78554,8.9121065,-0.5432743,128.4608,8.972049,-0.5344281,129.96754,9.023436,-0.5297408,108.59863,8.250627,-0.5687128,10.902032,1.7529166,-151.54831,3.540897,0.6137778,-510.8258,3.2257633,0.45028973,-1130.5026
GCL_VicReg,30,7,1.6749073,1.035014,-3.1707451,147.29988,9.950392,-5.966261,0.52954966,0.53343093,-56.98825,1.1944901,0.9031831,-0.5773642,1.3567138,0.95663667,-0.6857697,106904.44,277.25113,-21.714573,0.42411417,0.5123967,0.40483388,3183323.0,1422.0476,-9.740272,3182308.5,1421.8666,-9.772224,3182173.2,1421.8428,-9.777047,3182962.2,1421.9873,-9.759345,24.332388,3.737358,-3.142664,125.502464,8.992868,-0.5504128,127.13871,9.0532875,-0.5388512,128.62491,9.105388,-0.5333306,107.53197,8.321474,-0.5812335,10.829582,1.7530891,-125.490265,3.6003826,0.6180213,-1503.5132,3.2851067,0.4559271,-2111.5007
GCL_VicReg,30,8,1.6859201,1.0458038,-3.669298,138.91573,9.674397,-3.0708408,0.5144343,0.52633804,-21.785986,1.1105368,0.88487536,-0.60969776,1.3076866,0.9440138,-1.299491,103530.19,271.42908,-7.0330763,0.404084,0.4934491,0.42008054,2981522.8,1401.4537,-4.369519,2981372.2,1401.4249,-4.37039,2981423.8,1401.4333,-4.36951,2981633.2,1401.4786,-4.3703766,23.03342,3.6426415,-1.6246635,122.79586,8.8656435,-0.49087775,124.42871,8.925303,-0.48272055,125.89884,8.976788,-0.4785553,105.13186,8.205387,-0.5126745,10.896031,1.7740037,-62.020794,3.5240312,0.61144567,-103.42005,3.2268054,0.45688197,-153.34822
GCL_VicReg,30,9,1.6365535,1.0279623,-3.4186642,148.07262,9.814372,-3.8659534,0.5195015,0.53121936,-10.797507,1.0407119,0.85581785,-0.57835186,1.2415817,0.92577547,-1.2933937,107933.86,278.58606,-19.463068,0.46600574,0.5251313,0.25313753,2909290.5,1401.0948,-4.995831,2909371.0,1401.0786,-4.991269,2909256.2,1401.0776,-4.9941783,2909506.2,1401.1248,-4.9943414,25.143232,3.797616,-3.4872086,133.425,9.1492815,-0.7703903,135.21173,9.211417,-0.7593228,136.816,9.264842,-0.7543515,114.220665,8.463735,-0.79374844,10.88978,1.7595267,-167.31989,3.5877442,0.6175854,-1485.7657,3.2590497,0.45465705,-2312.7305
GCL_VicReg,30,10,1.6553619,1.0399495,-4.1308994,146.46346,9.84483,-4.4679356,0.5042244,0.52364254,-22.410406,1.0440996,0.8478738,-0.5501077,1.197236,0.9083668,-1.1627911,105724.625,275.39377,-13.657502,0.3877698,0.4868396,0.45829186,3078576.2,1409.3242,-7.4339533,3078049.2,1409.1985,-7.4391627,3078579.0,1409.329,-7.4322324,3078304.5,1409.2502,-7.440121,23.881931,3.7208455,-2.1704094,124.18395,8.84605,-0.5237097,125.78966,8.905176,-0.51497006,127.23326,8.955529,-0.5079869,106.551704,8.188018,-0.5560528,10.870455,1.7485695,-121.98018,3.5756273,0.6159797,-944.91327,3.248832,0.45221403,-3265.7927
GCL_VicReg,14,1,1.6359904,1.0406325,-3.701216,147.70052,9.85373,-3.1808975,0.5085281,0.5328394,-28.951086,1.1864402,0.89899206,-1.3605533,1.2951802,0.94731987,-2.1377485,119000.49,282.7452,-2.1797338,0.46851602,0.5297152,0.33754817,3081913.2,1420.0006,-7.905328,3080431.5,1419.6987,-7.9578915,3080891.0,1419.7925,-7.940134,3081953.5,1420.009,-7.910477,25.572577,3.8126621,-3.3223875,134.05481,9.057965,-0.590669,135.84944,9.119732,-0.5834222,137.45082,9.172466,-0.57852083,114.81201,8.37998,-0.6023855,11.313222,1.8628224,-82.02781,3.597554,0.66029894,-28.967966,3.260949,0.49988666,-47.035202
GCL_VicReg,14,2,1.7557287,1.0641906,-2.0079439,155.68594,9.943974,-2.887345,0.5083135,0.52792394,-41.64106,1.1536899,0.8900777,-0.39464477,1.3139054,0.9503606,-0.77877885,108509.38,277.91818,-12.6011,0.5003792,0.5401271,0.3753936,3177501.8,1442.6155,-4.1017237,3177341.5,1442.5779,-4.1020927,3177814.2,1442.708,-4.096295,3178194.5,1442.7932,-4.0949745,26.544674,3.8418806,-2.165888,136.93275,9.058692,-0.52358025,138.78699,9.119799,-0.51424026,140.45686,9.172784,-0.5093756,117.13226,8.381511,-0.54847944,11.020927,1.7901604,-93.3211,3.5730014,0.61595917,-841.3357,3.2467003,0.45158088,-1662.5299
GCL_VicReg,14,3,1.6132802,1.02655,-4.1353164,144.63225,9.8533945,-4.5271716,0.50928164,0.52625984,-26.688604,1.1421845,0.8815468,-0.8023518,1.2391224,0.92631227,-1.3998078,106130.2,275.73837,-12.194424,0.4413454,0.52655405,0.3435352,3179767.2,1433.4479,-9.231077,3179628.0,1433.4242,-9.231919,3179701.2,1433.4329,-9.229347,3179958.5,1433.4827,-9.230755,24.623116,3.7510233,-2.6107807,129.09071,9.039118,-0.67464906,130.79587,9.100198,-0.6649025,132.33589,9.152587,-0.6593957,110.55218,8.367155,-0.70426995,10.785016,1.754056,-193.7791,3.571373,0.6140336,-759.964,3.233877,0.44948164,-2163.4949
GCL_VicReg,14,4,1.6952857,1.0560473,-4.346747,146.89171,9.872054,-3.939205,0.50883836,0.5297945,-23.641891,1.1081725,0.8744208,-0.8097313,1.2610518,0.93687135,-1.6797156,106662.66,275.5876,-10.404407,0.47012067,0.53788894,0.30391297,3162017.2,1420.7274,-7.775992,3161247.0,1420.5784,-7.798363,3161180.8,1420.5658,-7.8006797,3161917.0,1420.7075,-7.785429,24.499647,3.7620387,-2.336459,133.82854,9.102613,-0.7259552,135.62128,9.165099,-0.71567345,137.22356,9.218649,-0.7098872,114.602455,8.420301,-0.75515723,10.898253,1.7599782,-215.9689,3.5789638,0.6161212,-529.71924,3.2384021,0.45206866,-809.49445
GCL_VicReg,14,5,1.8121525,1.1120516,-17.632463,152.48566,10.092391,-7.81505,1.4896731,0.9408571,-0.50152475,4.173112,1.6003563,-1.1697986,8.592115,2.2693365,-0.5957255,128704.02,295.9523,-7.409019,1.2652117,0.88325405,-2.1049292,3107419.5,1410.9707,-21.705336,3107529.5,1410.6128,-22.27911,3107388.8,1410.8446,-21.884178,3107756.5,1410.674,-22.259947,25.518602,3.8717828,-3.1601698,232.52673,12.066556,-4.631763,236.2212,12.162487,-4.611352,239.23526,12.2393055,-4.596259,199.21198,11.16699,-4.7077346,14.409244,2.3270535,-5.8504834,6.416756,1.526103,-1.2944293,4.608575,1.1000346,-2.1634905
GCL_VicReg,14,6,1.8206242,1.0838952,-2.3667018,146.60696,9.844708,-4.1702356,0.51390034,0.5436858,-9.498438,1.4476435,0.9780771,-0.12175411,1.4562854,0.97039765,-0.5757346,166736.86,330.68164,-1.1548547,0.42155695,0.5090514,0.39777565,3120800.0,1425.2186,-7.8360906,3121119.8,1425.3298,-7.815641,3120978.2,1425.2856,-7.8222456,3121190.2,1425.3254,-7.825301,23.751842,3.704518,-1.8503027,130.70308,8.996022,-0.64545864,132.43573,9.057093,-0.63573015,134.00063,9.109275,-0.6292009,112.00086,8.330365,-0.6810211,11.007363,1.7966917,-120.22062,3.8033948,0.8553157,-6.673536,3.334389,0.66487473,-9.002541
GCL_VicReg,14,7,1.6579702,1.0551387,-6.6421547,145.03827,9.82339,-3.9461863,0.52432245,0.5369033,-12.050567,1.0203471,0.8370444,-0.62964755,1.2148974,0.90240675,-0.6866307,101748.84,265.59863,-3.4096794,0.37959248,0.47868007,0.47371462,3298386.2,1463.9265,-4.0498147,3297448.0,1463.7611,-4.056634,3299636.0,1464.142,-4.0386605,3298685.2,1463.9838,-4.049021,22.130953,3.536807,-1.3557754,124.137375,8.843378,-0.5758281,125.76263,8.903403,-0.56869626,127.215294,8.954711,-0.5648349,106.566956,8.191357,-0.6093266,11.372526,1.896524,-65.53403,3.622436,0.64108664,-258.2538,3.263972,0.4706473,-272.24203
GCL_VicReg,14,8,1.7034737,1.0657309,-4.4452176,144.57896,9.837831,-4.439484,0.51927024,0.53835094,-29.990772,1.1347902,0.87560064,-0.873766,1.2446903,0.9227979,-1.5914155,105846.08,274.88556,-14.037491,0.4331764,0.5195826,0.35013586,3174744.0,1424.6036,-10.08012,3174152.2,1424.5978,-10.0804825,3174321.8,1424.595,-10.080077,3174541.8,1424.645,-10.082416,23.903734,3.681996,-2.3788602,128.9273,9.063389,-0.6790804,130.64638,9.124321,-0.6696401,132.17107,9.176515,-0.6639804,110.48791,8.392889,-0.71109027,10.873173,1.7650553,-163.41676,3.6010609,0.6197586,-745.1766,3.2597833,0.45403007,-2460.0554
GCL_VicReg,14,9,1.7476151,1.0727725,-4.5929174,146.63647,9.858018,-4.6318793,0.5212056,0.5398257,-36.880486,1.1640011,0.91356564,-0.8554285,1.2786638,0.93446773,-1.4464109,107351.62,277.66754,-9.055676,0.47296664,0.53779465,0.24630755,3127925.5,1431.5547,-9.285912,3127332.8,1431.4518,-9.277594,3127739.0,1431.5205,-9.28374,3128032.2,1431.576,-9.286189,24.730072,3.7905922,-2.3819108,133.18867,9.096735,-0.8059041,134.99596,9.160158,-0.7959063,136.5655,9.212664,-0.7898564,113.943344,8.411656,-0.8332203,10.868923,1.7616168,-141.5995,3.5276506,0.6256262,-115.19464,3.1985338,0.46216735,-175.06464
